NB_ARC_VL;ID_GAV;NB_PL_MT;LARGEUR;GLOBALID;TYPE_MOBIL;PROFIL;LONGUEUR;ETAT_;CODE_INSEE;NB_PL_VL;NB_PLACE;NB_ARC_MT;geometry
0;;0;0.0;{11FB5715-DF84-4299-BC3F-85D399D517AB};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.25470388, 43.69363323]}
0;;0;0.0;{A825AACE-5ED3-4537-A512-73CA958986FE};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.26385454, 43.69919986]}
3;;0;2.0;{BE9E4A58-494A-4C8D-AC48-691E3B0C37A8};5;0;3.0;En vigueur;06088;8;8;0;{"type": "Point", "coordinates": [7.2622545, 43.70092585]}
0;;2;2.0;{D366BDE2-6FC9-43A5-B676-C2B372CB3EF7};5;1;2.0;En vigueur;06088;0;2;2;{"type": "Point", "coordinates": [7.2643516, 43.70053855]}
0;;4;2.0;{B4C663E5-DC9B-44C5-9DA3-1E9AEA73BA1C};5;1;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.26345986, 43.70152031]}
0;;6;2.0;{04FE967F-EFCC-457C-8C4D-C7F62B649CA0};5;1;6.0;En vigueur;06088;0;6;3;{"type": "Point", "coordinates": [7.26390212, 43.70182341]}
3;;0;2.0;{E9439BD9-BA42-4984-AB30-77B847DCF31A};5;2;3.0;En vigueur;06088;6;6;0;{"type": "Point", "coordinates": [7.26304469, 43.70158523]}
0;;7;2.0;{10C79D4D-9E68-4F91-B0A8-83593C7E85ED};1;1;8.0;En vigueur;06088;0;7;3;{"type": "Point", "coordinates": [7.19628889, 43.68159609]}
0;NR;5;2.0;{867F3051-516A-46BC-9F54-F3FF430DE1C6};2;1;6.0;En vigueur;06088;0;5;0;{"type": "Point", "coordinates": [7.264799, 43.69772806]}
4;NR;12;2.0;{12A1191F-523E-4AE1-A905-EF9F6E3A2C6E};5;0;16.0;En vigueur;06088;7;19;7;{"type": "Point", "coordinates": [7.26980407, 43.69927625]}
0;NR;4;2.0;{E72F872A-CA4C-4F30-84C7-237131463488};5;1;5.0;En projet;06088;0;4;2;{"type": "Point", "coordinates": [7.26841177, 43.70254892]}
0;NR;6;2.0;{CDF53ECF-B390-474A-8287-54AAC1B37F73};5;1;8.0;En projet;06088;0;0;3;{"type": "Point", "coordinates": [7.27678711, 43.70321338]}
0;NR;5;2.0;{48BE89FA-5993-4BFD-A957-9A00E866565F};5;1;4.0;En vigueur;06088;0;5;2;{"type": "Point", "coordinates": [7.26089926, 43.69572612]}
0;NR;4;2.0;{152590B5-3D52-443D-85F5-F80D8DA8953E};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.25670056, 43.70089652]}
10;NR;20;2.0;{C28411B2-5FAA-4A6C-A84D-BFAFA0C7AF22};3;1;20.0;En vigueur;06088;0;20;0;{"type": "Point", "coordinates": [7.27026123, 43.69527561]}
0;NR;5;2.0;{2349B43F-1304-42D9-8363-8DD4CD021CFC};5;1;7.5;En vigueur;06088;0;5;5;{"type": "Point", "coordinates": [7.27278135, 43.69790839]}
0;NR;35;0.0;{C1EF9239-DBCF-4D4B-912E-54E6DCE02D79};0;1;40.0;En vigueur;06088;0;35;0;{"type": "Point", "coordinates": [7.27306461, 43.6951944]}
0;NR;8;2.0;{BBE2F244-33E6-4CAD-9AF7-D6359776DBA8};5;1;10.0;En projet;06088;0;8;3;{"type": "Point", "coordinates": [7.28275527, 43.70079321]}
0;NR;4;2.0;{1172B2F3-FAF2-4E63-963D-F07E3B15D62E};8;3;5.0;En projet;06088;0;;2;{"type": "Point", "coordinates": [7.29277432, 43.70764664]}
0;NR;6;2.0;{AB415816-02E0-495C-BBA1-DBDA88452AEC};5;1;6.0;En projet;06088;0;;3;{"type": "Point", "coordinates": [7.25499892, 43.71015062]}
0;NR;4;2.0;{066F015E-F7FD-4C1A-AB89-2CD5C92852E8};5;1;5.0;En projet;06088;0;;2;{"type": "Point", "coordinates": [7.28344903, 43.70262678]}
0;NR;4;2.0;{F5CCCA7C-E502-403A-A70E-6BB911515059};1;1;5.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.25629296, 43.71581251]}
36;NR;0;2.0;{4C8D4337-F2A7-4C9F-A662-3C6C72E5DED5};1;2;18.0;En projet;06088;72;0;0;{"type": "Point", "coordinates": [7.27078184, 43.69554988]}
11;NR;0;0.0;{F01A227E-7E42-4E41-840B-4174F102CD02};8;3;0.0;En projet;06088;22;0;0;{"type": "Point", "coordinates": [7.27579822, 43.70246755]}
28;NR;0;0.0;{9EA1AE44-6A40-418F-9AA8-A740CFE39CF1};8;3;0.0;En projet;06088;56;0;0;{"type": "Point", "coordinates": [7.26747436, 43.70221899]}
21;NR;0;2.0;{CB41E9E5-71DF-4553-9593-714776930426};1;2;13.0;En projet;06088;42;0;0;{"type": "Point", "coordinates": [7.28945367, 43.70625114]}
37;NR;0;2.0;{3DF40771-2792-43A1-877E-7479E66EAD2E};1;2;25.2;En projet;06088;74;0;0;{"type": "Point", "coordinates": [7.27375475, 43.69527806]}
0;NR;4;2.0;{35E9113E-6E94-4020-A770-B43F5827D79A};1;1;5.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.25392539, 43.71153104]}
0;NR;2;2.0;{9241A7FC-681C-477F-A447-A8313B108D88};1;1;2.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.26266266, 43.71046704]}
0;NR;4;2.0;{83706026-7AB9-46C1-9AFF-4F49150E5258};1;1;4.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.26001954, 43.70817595]}
1;2023;3;2.0;{547B8569-5FD6-44EE-9E89-CA95926B1A88};3;0;5.5;En vigueur;06088;1;4;2;{"type": "Point", "coordinates": [7.25217004, 43.6993261]}
0;2032;5;1.9000000000000001;{6D137EBD-636D-45AD-9841-5A222CDD7F04};2;0;8.5;En vigueur;06088;3;8;0;{"type": "Point", "coordinates": [7.25362048, 43.69968325]}
0;2033;5;2.0;{612FF042-1BF2-4539-BC0E-6D19FB98DD1A};2;0;8.0;En vigueur;06088;2;7;0;{"type": "Point", "coordinates": [7.25353421, 43.70033181]}
0;2037;5;2.0;{9929E5CB-F370-44B1-9642-923AF3A29646};2;0;8.0;Supprimé(e);06088;2;7;0;{"type": "Point", "coordinates": [7.24834097, 43.69238956]}
0;2042;5;2.0;{83FA3A19-0C4E-4CCD-9C80-A17F8D4535D0};2;0;8.0;En vigueur;06088;2;7;0;{"type": "Point", "coordinates": [7.25232036, 43.70845019]}
0;2046;2;2.0;{F7718ECD-9247-49FE-9775-1C1E275536B7};2;0;3.5;En vigueur;06088;1;3;0;{"type": "Point", "coordinates": [7.25354904, 43.70281779]}
0;5197;6;2.0;{3EA9256A-3D46-45BE-8B72-17B58549BD78};3;0;6.0;En vigueur;06088;8;14;0;{"type": "Point", "coordinates": [7.28652999, 43.70535141]}
0;5114;5;2.0;{5E34C8B7-9F1D-48A3-A4ED-680C0782B21C};3;1;4.0;En vigueur;06088;0;5;5;{"type": "Point", "coordinates": [7.28884635, 43.70682246]}
1;5123;3;2.0;{341FC912-DE0C-41A0-8295-FB0B75C0AC01};3;0;3.0;En vigueur;06088;1;4;2;{"type": "Point", "coordinates": [7.29203603, 43.71035263]}
1;4007;4;2.0;{E4279402-4803-4DCA-BB98-111F483BF7D2};3;0;6.4;En vigueur;06088;2;6;3;{"type": "Point", "coordinates": [7.28147564, 43.71931817]}
0;4014;3;2.0;{8A7784A8-A07B-4864-95C0-94068AEC6AE6};2;0;4.5;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.30622071, 43.7394086]}
0;5002;5;2.0;{C340D037-F7EB-40D3-A45B-198857C596F8};3;1;3.0;En vigueur;06088;0;5;2;{"type": "Point", "coordinates": [7.27952174, 43.70187718]}
0;5048;1;2.0;{FCCEB35B-83AD-4AE8-81CE-298529BC70ED};3;1;5.5;En vigueur;06088;4;5;3;{"type": "Point", "coordinates": [7.28512207, 43.69985485]}
0;5055;3;2.0;{3E086F47-0D8B-4396-A83F-AEB37C6BDD7B};2;0;3.0;En vigueur;06088;2;5;0;{"type": "Point", "coordinates": [7.2866435, 43.70416062]}
0;5073;0;2.0;{8E15743E-2921-4B98-9A3E-6CE7F16C40B6};2;2;2.0;En vigueur;06088;6;6;0;{"type": "Point", "coordinates": [7.28388331, 43.70218035]}
0;5074;3;2.0;{EF84A4EA-3223-4E00-A503-12EC0EF697AA};5;0;6.0;En vigueur;06088;2;5;5;{"type": "Point", "coordinates": [7.28285357, 43.70196916]}
0;5080;4;2.0;{CFA082EB-3DE7-47C2-82AD-1B9B91C0594C};2;0;6.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.2899852, 43.70535529]}
0;5082;7;2.0;{C21CBE2F-1463-4ED6-94B0-8AECB28B3C01};2;0;10.0;En vigueur;06088;3;10;0;{"type": "Point", "coordinates": [7.28586069, 43.70739939]}
0;5015;10;2.0;{32685ACC-83D6-4116-8E92-A839A4214D52};3;1;12.0;En vigueur;06088;0;10;5;{"type": "Point", "coordinates": [7.28776578, 43.70075235]}
1;5026;3;2.0;{8BD45492-DBAF-4B10-B66D-82E05F0737B1};1;0;4.0;Supprimé(e);06088;2;5;3;{"type": "Point", "coordinates": [7.28137087, 43.70227884]}
0;5037;5;2.0;{E271F7F4-2473-41B0-AB50-CDDFF14CF135};2;0;11.5;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.28250002, 43.69966887]}
0;2051;9;2.0;{D0F9B114-9C80-4F92-9611-028D49AD6C2C};2;0;14.0;En vigueur;06088;5;14;0;{"type": "Point", "coordinates": [7.2482203, 43.70015411]}
0;2053;48;1.5;{C230D9B5-5845-417A-BD29-1B4047642ECF};2;0;42.0;En vigueur;06088;24;72;0;{"type": "Point", "coordinates": [7.24550808, 43.69602879]}
4;3012;6;2.2;{9FF05FA9-34AA-49E1-AB64-1A9E01988871};5;0;10.0;En vigueur;06088;8;14;6;{"type": "Point", "coordinates": [7.27527758, 43.70382384]}
0;4001;2;1.8;{E6C564F5-CF2E-407D-A670-A77006ADF51E};2;0;3.5;En vigueur;06088;1;3;0;{"type": "Point", "coordinates": [7.28194432, 43.71264698]}
0;7003;22;2.0;{84170649-4595-4BFE-AB0E-575E54924D45};1;1;25.0;En vigueur;06088;0;22;23;{"type": "Point", "coordinates": [7.25761474, 43.6949755]}
0;7009;3;1.7;{693E69E5-A2BA-4426-B22D-7FFF6523F8FF};2;0;3.9;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.2563377, 43.69665633]}
0;7012;2;1.5;{8C4D7DE0-5C79-432E-8D59-351D308E6E97};2;0;3.5;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.25826293, 43.69857943]}
0;7015;3;1.7;{411C3F7C-89D8-45B9-8223-473EA1DB5EC0};0;1;4.5;Supprimé(e);06088;0;3;0;{"type": "Point", "coordinates": [7.25695602, 43.70040449]}
0;7025;5;2.0;{739A7C6B-9B8B-4B81-9007-A4EEF00927EF};2;0;7.5;En vigueur;06088;2;7;0;{"type": "Point", "coordinates": [7.25981643, 43.69962726]}
5;7036;7;2.0;{C5D7043F-E68B-4A73-A4A8-675DE18D365D};5;0;12.0;En vigueur;06088;10;17;7;{"type": "Point", "coordinates": [7.26068489, 43.70349015]}
8;7041;0;2.0;{F4B2FA1A-3199-42E3-B3FF-03C345EAA754};6;2;6.0;En vigueur;06088;15;15;0;{"type": "Point", "coordinates": [7.26148039, 43.69785422]}
1;7040;3;2.0;{38B75DDA-C428-4F38-8121-38D623007CA9};1;0;5.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.26164886, 43.69711565]}
3;7054;6;2.0;{9EFE9AD0-442D-491F-8402-709E6ED365CF};7;1;10.0;En vigueur;06088;0;6;3;{"type": "Point", "coordinates": [7.26248035, 43.70145934]}
3;7050;6;1.8;{9CBD5C53-1DB4-455E-B21E-6136F8FBC874};1;0;14.5;Supprimé(e);06088;3;9;6;{"type": "Point", "coordinates": [7.26315724, 43.6964986]}
0;8011;5;2.0;{A712D6E6-71DA-4BC5-AF12-2F167D37A9C5};0;1;5.0;Supprimé(e);06088;0;5;0;{"type": "Point", "coordinates": [7.24142792, 43.69347832]}
1;8013;3;2.0;{E5A79B9A-4A9C-4310-8ABF-1687DC92D2C5};3;0;4.0;Supprimé(e);06088;1;4;2;{"type": "Point", "coordinates": [7.24417833, 43.69221898]}
0;6038;5;2.0;{AC740C71-C7B9-4F8E-9660-6D74F60C3F3C};0;1;5.0;Supprimé(e);06088;0;5;0;{"type": "Point", "coordinates": [7.26500238, 43.71165559]}
0;6039;3;2.0;{0BEB96FA-E253-4A75-B297-231965B38DC0};4;0;5.0;Supprimé(e);06088;2;5;0;{"type": "Point", "coordinates": [7.26306612, 43.71359132]}
0;6045;5;2.0;{C4CC0A55-B4F0-4F73-B5F3-0049AA646ADD};2;0;10.0;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.25064772, 43.72202448]}
1;6009;3;2.0;{54AE3C37-309B-4432-8B03-5805525302DE};3;0;5.0;En vigueur;06088;2;5;2;{"type": "Point", "coordinates": [7.25582041, 43.7272171]}
0;7107;2;2.0;{DCE37E45-E77C-47EC-82B6-30B77B1CCC5D};2;0;4.0;En vigueur;06088;1;3;0;{"type": "Point", "coordinates": [7.26687306, 43.69968694]}
2;7108;4;2.0;{476FF0BD-5198-492B-80A9-E136F79FB56C};1;0;8.0;Supprimé(e);06088;2;6;4;{"type": "Point", "coordinates": [7.26662661, 43.69995173]}
0;7115;13;2.0;{F567FC60-5611-4309-A9B1-02CB0BC6444E};1;0;14.0;En vigueur;06088;0;13;13;{"type": "Point", "coordinates": [7.26977222, 43.69577499]}
12;7127;26;2.0;{C5A0EA87-F0BB-4395-9271-580A87A60324};5;1;26.0;En vigueur;06088;24;50;13;{"type": "Point", "coordinates": [7.27056451, 43.698401]}
0;7194;0;2.0;{2C88AB22-41F7-4BDB-970A-B5F10180B5BE};2;2;9.0;En vigueur;06088;12;12;0;{"type": "Point", "coordinates": [7.27126961, 43.70407556]}
0;7195;0;2.0;{6D7DA678-A3CD-4E3D-924F-763A82608BE5};2;2;28.0;En vigueur;06088;36;36;0;{"type": "Point", "coordinates": [7.27100872, 43.70401218]}
0;7190;5;2.0;{98CDA3E9-FA1C-478B-9ADB-0C6E08283A40};2;0;8.0;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.27205458, 43.70209522]}
1;7201;4;2.0;{16C7B14B-54DB-49C5-9E68-CE080ADF963A};3;1;4.5;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.27511102, 43.70043933]}
0;7212;7;2.0;{8DD4CAE4-439E-4179-A3D2-6FECE2DBBC85};3;1;6.5;En vigueur;06088;0;7;7;{"type": "Point", "coordinates": [7.27378302, 43.70090121]}
1;7135;3;2.0;{D2B20F8D-04B5-49A4-AA93-1FF19FBFA9AF};3;0;4.0;Supprimé(e);06088;1;4;1;{"type": "Point", "coordinates": [7.27064404, 43.69986383]}
0;7150;4;1.3;{25C85064-4D6B-4B8B-8BC2-4144079965D2};0;1;6.0;Supprimé(e);06088;0;4;0;{"type": "Point", "coordinates": [7.27054851, 43.70016552]}
0;7152;4;2.0;{E3092729-86D3-4B77-9C03-05A98ED7EE03};2;0;8.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.2681083, 43.70334801]}
2;7156;4;2.0;{990859A8-5AEF-4CD0-9ECC-F0B85A2EABE1};5;0;9.0;En vigueur;06088;4;8;6;{"type": "Point", "coordinates": [7.27071352, 43.70142343]}
3;7155;6;2.0;{F8FC4186-4513-4C6B-8E74-A06F2F73E0C4};5;0;9.0;En vigueur;06088;5;11;6;{"type": "Point", "coordinates": [7.26934576, 43.7016972]}
0;7162;8;2.0;{2ECFFD51-0568-4A52-B6E3-A13435539957};1;1;10.0;En vigueur;06088;0;8;4;{"type": "Point", "coordinates": [7.2700617, 43.70395119]}
0;7166;9;2.0;{1DC91FE8-0A94-48EC-B988-C1FB3E009D2D};7;1;11.0;En vigueur;06088;0;9;9;{"type": "Point", "coordinates": [7.26905744, 43.70447957]}
8;7175;16;2.0;{936C6516-5678-4F43-ACF5-0124296CAFDF};1;0;32.0;En vigueur;06088;8;24;16;{"type": "Point", "coordinates": [7.26859034, 43.7058673]}
0;7078;5;2.0;{8E81404E-731B-44FB-97E3-9513B87BDED9};0;1;4.0;Supprimé(e);06088;0;5;0;{"type": "Point", "coordinates": [7.26511244, 43.69685623]}
0;7080;8;2.0;{DDC1B4A4-38C0-4D4F-8D92-70C1A5E32655};3;1;10.0;En vigueur;06088;0;8;5;{"type": "Point", "coordinates": [7.26528656, 43.69755861]}
16;5187;23;2.0;{BDF0F633-7EC9-4EE0-B3E9-EC2DF1140716};5;0;38.0;En vigueur;06088;32;55;23;{"type": "Point", "coordinates": [7.27355352, 43.69599553]}
9;8073;0;2.0;{D6F5E4C2-7A12-4358-A820-94C4B6EC1FD8};6;2;7.0;Supprimé(e);06088;18;18;0;{"type": "Point", "coordinates": [7.21528681, 43.66979851]}
0;8075;9;2.0;{A76B1B02-ACFA-4623-AB5B-20C8C950033E};5;1;25.0;En vigueur;06088;0;9;9;{"type": "Point", "coordinates": [7.21438828, 43.66952017]}
0;8076;8;2.0;{5F165078-C78C-44EC-B405-18977C896495};7;1;7.0;En vigueur;06088;0;8;3;{"type": "Point", "coordinates": [7.23569165, 43.69554637]}
0;8077;10;2.0;{ECBDBFF9-3B9C-40BA-A0AF-5466FB3F65B9};7;1;10.0;En vigueur;06088;0;10;4;{"type": "Point", "coordinates": [7.23295332, 43.69666513]}
3;5189;5;2.0;{6104FF0C-393D-4593-AC8A-E0A753523E43};5;0;8.0;En vigueur;06088;6;11;2;{"type": "Point", "coordinates": [7.29426495, 43.7120339]}
4;6096;6;2.0;{F3C367C6-A32A-4D4F-A162-94CD86377EF8};5;0;10.0;En vigueur;06088;8;14;3;{"type": "Point", "coordinates": [7.25474909, 43.72285448]}
0;1034;7;2.0;{65DA0E07-5FBB-4D73-BC94-544BA2EA52C9};7;1;7.0;En vigueur;06088;0;7;3;{"type": "Point", "coordinates": [7.22422729, 43.67544605]}
6;8052;8;2.0;{5D28E43B-E82A-41CF-ABD2-87A7B64CAA6A};5;0;12.0;En vigueur;06088;12;20;9;{"type": "Point", "coordinates": [7.24371083, 43.69005412]}
0;7263;3;2.0;{367D9821-6539-46DF-8522-2702E437ABB4};2;0;4.0;En vigueur;06088;1;4;0;{"type": "Point", "coordinates": [7.25715973, 43.70688163]}
3;1023;6;2.0;{ADA14D84-957A-4C7C-AB2C-239025050449};5;0;9.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.19209892, 43.70976961]}
2;8065;6;2.0;{ED5EB48E-246F-4D02-87D3-838EBAE611CE};5;0;8.0;En vigueur;06088;12;18;6;{"type": "Point", "coordinates": [7.23919817, 43.69372954]}
4;2094;5;2.0;{26936A32-652D-4F29-B944-4313DE67CCFF};5;0;9.0;En vigueur;06088;8;13;6;{"type": "Point", "coordinates": [7.2526271, 43.69917174]}
3;7434;6;2.0;{E6D069B3-3A54-469A-977F-A7C0501B4CC8};5;0;8.0;En vigueur;06088;6;12;3;{"type": "Point", "coordinates": [7.25605085, 43.70888701]}
5;2044;7;2.0;{367283E3-E609-42AE-9502-E627ACF10DA3};5;0;10.0;En vigueur;06088;10;17;7;{"type": "Point", "coordinates": [7.25485423, 43.70457442]}
0;2095;4;2.0;{B3C421D9-7A0F-4BE8-BE10-FB6D4D59AFB5};7;1;5.0;En vigueur;06088;0;4;5;{"type": "Point", "coordinates": [7.25477188, 43.70449639]}
5;7408;8;2.0;{E0A4EF84-D9AE-4ABE-9B22-4F1C582A483A};5;0;12.0;En vigueur;06088;10;18;8;{"type": "Point", "coordinates": [7.26746587, 43.70668985]}
4;8032;75;2.0;{446CD81D-CFAD-40DA-AAB0-C3F552E00E67};1;0;66.0;En vigueur;06088;37;112;8;{"type": "Point", "coordinates": [7.22767507, 43.68762582]}
0;7340;11;2.0;{BB585A27-A46A-4F10-BC03-0F70744E3C55};7;1;11.0;Supprimé(e);06088;0;11;10;{"type": "Point", "coordinates": [7.27315824, 43.7037096]}
1;6052;3;2.0;{42EC06FA-FC0B-44D5-8D05-7A9E9363CC8F};1;0;5.0;En vigueur;06088;1;4;2;{"type": "Point", "coordinates": [7.25472341, 43.71374814]}
3;6055;6;2.0;{B821C38D-2A31-4423-8538-9F346C79E7AE};1;0;11.0;En vigueur;06088;3;9;7;{"type": "Point", "coordinates": [7.2496261, 43.7244916]}
0;5146;8;2.0;{469E25E5-1197-4400-BF20-623C09177B5A};7;1;11.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.28291278, 43.70531538]}
3;7352;7;2.0;{A20BE299-958D-4B0F-B4B7-7B683A687BF3};5;0;8.0;En vigueur;06088;6;13;6;{"type": "Point", "coordinates": [7.25936433, 43.70014928]}
3;6083;4;2.0;{88AAA4E5-BC1E-41A5-A7C6-2851007E7A97};5;0;8.0;En vigueur;06088;6;10;5;{"type": "Point", "coordinates": [7.25601024, 43.7103521]}
4;4013;0;2.0;{9BCF188E-9DB4-475E-B5ED-3F07B1C814D9};6;2;3.0;Supprimé(e);06088;8;8;0;{"type": "Point", "coordinates": [7.27923535, 43.71290331]}
4;3035;7;2.0;{A505AE93-6E6F-407E-9C41-B10B9E82D09B};5;0;12.0;En vigueur;06088;8;17;3;{"type": "Point", "coordinates": [7.27907641, 43.7037921]}
9;5176;8;2.0;{7579F3B8-0405-4CA6-BA59-DF477F0EDE81};5;0;13.0;En vigueur;06088;10;18;4;{"type": "Point", "coordinates": [7.2887974, 43.70939497]}
3;7375;6;2.0;{8F2D5204-391C-4B5F-800D-20A8706182BE};5;0;8.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.26255503, 43.70082466]}
5;7383;7;2.0;{BC7929C9-6981-469B-91B0-235E5ABDDA09};5;0;11.0;En vigueur;06088;8;15;6;{"type": "Point", "coordinates": [7.2700476, 43.70318082]}
11;7384;22;2.0;{3ABD998A-0BE5-49A7-B07B-4976D39C6D66};5;0;28.0;En vigueur;06088;22;44;22;{"type": "Point", "coordinates": [7.27425498, 43.70327843]}
0;6059;9;2.0;{109FC60C-2538-4C64-9F6E-6049334A25D9};7;1;9.0;En vigueur;06088;0;9;8;{"type": "Point", "coordinates": [7.256636, 43.71079802]}
5;6063;4;2.0;{7FF127A1-E041-4D14-ACD2-DCEC7D23A736};5;0;7.0;En vigueur;06088;10;14;5;{"type": "Point", "coordinates": [7.25749323, 43.7164374]}
2;6068;10;2.0;{5F2FBDC8-1D14-4B69-923D-B9E615E0CB7F};5;0;11.0;En vigueur;06088;8;18;6;{"type": "Point", "coordinates": [7.26160053, 43.71229898]}
0;;6;2.0;{13C0C9CE-0F42-4CA5-9676-A743DAC702A6};5;0;5.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.2703666, 43.70368227]}
6;;6;2.0;{BB24277A-2FC6-43B3-BD2D-7F83C9D5ED45};5;0;11.0;En vigueur;06088;11;17;6;{"type": "Point", "coordinates": [7.27010216, 43.70368579]}
0;;6;2.0;{E8D1D600-7ECF-41C0-82B6-5882681A1BC1};5;1;8.0;En vigueur;06088;0;6;3;{"type": "Point", "coordinates": [7.27221229, 43.70425217]}
4;;10;2.0;{21B86967-99BD-4A9A-A0FA-33DAC88AF252};5;0;15.0;En vigueur;06088;8;18;9;{"type": "Point", "coordinates": [7.27321666, 43.70352715]}
0;;2;2.0;{16EE72D8-7430-4692-A1A2-652C0650F9DD};5;1;2.0;En vigueur;06088;0;2;0;{"type": "Point", "coordinates": [7.26272441, 43.69787445]}
0;;3;2.0;{6B3F30C2-7C43-450A-B0A8-5AACBBB271DA};3;1;3.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.28760153, 43.7072679]}
6;;10;2.0;{4BE8BD42-F102-49F2-80EA-AFD191697B1B};5;0;17.0;En vigueur;06088;6;16;5;{"type": "Point", "coordinates": [7.26351095, 43.71354266]}
0;;8;0.0;{B3955152-2FF5-42C5-9994-D7F789E4ECCA};1;1;0.0;En vigueur;06088;0;8;9;{"type": "Point", "coordinates": [7.23195744, 43.70678002]}
0;;0;0.0;{23BEAAB1-4BED-485E-ACDB-9443AB4F52FB};2;2;0.0;En vigueur;06088;5;5;0;{"type": "Point", "coordinates": [7.24831105, 43.70012969]}
0;;4;2.0;{56B235E0-AA4E-47F6-97EA-A7923CEB21A9};5;1;4.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.25161399, 43.72058067]}
0;;8;2.0;{F2988E8A-4E5C-4A91-9AEA-6BAE8D88996B};5;1;8.0;En vigueur;06088;0;8;8;{"type": "Point", "coordinates": [7.25675595, 43.71056586]}
0;;4;2.0;{BB0CAEF5-E1C5-452D-94A4-E6FCE63C276C};5;1;3.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.25592726, 43.70945704]}
6;;7;2.0;{EC92B7F4-A9A1-45A8-B0B2-85F072A3470F};5;0;10.0;En vigueur;06088;12;19;4;{"type": "Point", "coordinates": [7.25186082, 43.70747105]}
0;;8;2.0;{FD610476-DE6B-4A02-821C-551A48D56138};5;1;9.0;En vigueur;06088;0;8;4;{"type": "Point", "coordinates": [7.28675861, 43.72179261]}
0;;4;2.0;{EDF6042E-DBEC-4538-AE5D-1B53068A73B3};1;1;4.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.28253569, 43.71267593]}
0;;3;2.0;{EE8030D0-FF2F-4674-A27F-F099F140AC75};5;1;4.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.22607055, 43.67506922]}
0;;6;2.0;{ADE70557-8D59-4BB3-ABF6-5A78E62076FC};5;1;6.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.29071596, 43.71377948]}
0;;3;2.0;{81BA56BE-98D9-4B4D-A52C-F0B0B99F6CFF};5;1;4.0;En vigueur;06088;0;3;1;{"type": "Point", "coordinates": [7.29382713, 43.70967087]}
0;;4;2.0;{BBA24DD5-B38E-402A-917D-5E3BC18795A1};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.29356838, 43.7097268]}
0;;2;2.0;{0A2E7140-AEB0-4CC6-BD8C-73B98F30F929};5;1;2.0;En vigueur;06088;0;2;1;{"type": "Point", "coordinates": [7.29409988, 43.71153194]}
0;;4;2.0;{31512C96-EC65-4345-9BB8-9852ABAFBC6E};5;0;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.29059489, 43.70434665]}
0;;4;2.0;{86EC1E8C-8B9B-4615-991A-E696DBCA638D};0;1;2.0;Non positionné(e);06088;0;4;1;{"type": "Point", "coordinates": [7.30257405, 43.73761448]}
0;;0;0.0;{3CFFC6F4-931A-4B67-9DBD-AB01B4B925F7};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.28203738, 43.72251433]}
0;;4;2.0;{D3D717EE-82C0-43D9-B966-B76F4F9FEA00};5;1;4.0;En vigueur;06088;0;4;0;{"type": "Point", "coordinates": [7.21435076, 43.69031623]}
0;;0;0.0;{FA6EF637-28F0-4A5A-ADB7-936BE2D0F874};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.27497013, 43.70848611]}
3;;6;2.0;{B9DCD0B9-5529-465C-8DBF-43E0AD4A87DA};5;0;10.0;En vigueur;06088;6;12;3;{"type": "Point", "coordinates": [7.27168505, 43.70863358]}
